sample_num,date_time,temp_F,RH
702,4/25/18 22:09,87.723,59.918
703,4/25/18 22:24,87.723,60.107
704,4/25/18 22:39,87.723,60.515
705,4/25/18 22:54,87.723,60.546
706,4/25/18 23:09,87.723,60.609
707,4/25/18 23:24,87.723,61.016
708,4/25/18 23:39,87.723,60.577
709,4/25/18 23:54,87.723,61.047
710,4/26/18 0:09,87.678,61.137
711,4/26/18 0:24,87.678,60.887
712,4/26/18 0:39,87.678,60.981
713,4/26/18 0:54,87.678,61.575
714,4/26/18 1:09,87.678,61.981
715,4/26/18 1:24,87.678,61.325
716,4/26/18 1:39,87.678,61.794
717,4/26/18 1:54,87.633,61.727
718,4/26/18 2:09,87.633,62.07
719,4/26/18 2:24,87.633,61.914
720,4/26/18 2:39,87.633,62.07
721,4/26/18 2:54,87.633,62.039
722,4/26/18 3:09,87.633,62.07
723,4/26/18 3:24,87.633,61.54
724,4/26/18 3:39,87.586,61.661
725,4/26/18 3:54,87.633,62.102
726,4/26/18 4:09,87.586,61.754
727,4/26/18 4:24,87.586,61.754
728,4/26/18 4:39,87.586,61.692
729,4/26/18 4:54,87.586,62.004
730,4/26/18 5:09,87.633,62.226
731,4/26/18 5:24,87.586,62.69
732,4/26/18 5:39,87.586,62.347
733,4/26/18 5:54,87.586,62.44
734,4/26/18 6:09,87.586,62.316
735,4/26/18 6:24,87.586,61.504
736,4/26/18 6:39,87.586,61.817
737,4/26/18 6:54,87.541,62.374
738,4/26/18 7:09,87.541,61.438
739,4/26/18 7:24,87.541,61.688
740,4/26/18 7:39,87.541,62.156
741,4/26/18 7:54,87.586,62.316
742,4/26/18 8:09,87.586,62.783
743,4/26/18 8:24,87.586,62.752
744,4/26/18 8:39,87.586,62.845
745,4/26/18 8:54,87.586,62.627
746,4/26/18 9:09,87.586,63.436
747,4/26/18 9:24,87.586,63.467
748,4/26/18 9:39,87.175,55.095
749,4/26/18 9:54,87.678,56.471
750,4/26/18 10:09,87.678,59.6
751,4/26/18 10:24,87.723,63.821
752,4/26/18 10:39,87.769,64.908
753,4/26/18 10:54,87.769,64.661
754,4/26/18 11:09,87.814,64.851
755,4/26/18 11:24,87.814,65.129
756,4/26/18 11:39,87.814,65.129
757,4/26/18 11:54,87.814,64.882
758,4/26/18 12:09,87.861,64.731
759,4/26/18 12:24,87.861,64.639
760,4/26/18 12:39,87.861,64.577
761,4/26/18 12:54,87.861,64.515
762,4/26/18 13:09,87.861,63.771
763,4/26/18 13:24,87.861,63.523
764,4/26/18 13:39,87.861,63.988
765,4/26/18 13:54,87.861,64.453
766,4/26/18 14:09,87.861,64.236
767,4/26/18 14:24,87.861,64.546
768,4/26/18 14:39,87.861,64.422
769,4/26/18 14:54,87.906,63.899
770,4/26/18 15:09,87.906,63.899
771,4/26/18 15:24,87.861,64.019
772,4/26/18 15:39,87.861,63.957
773,4/26/18 15:54,87.861,51.362
774,4/26/18 16:09,87.998,43.994
775,4/26/18 16:24,87.039,28.706
776,4/26/18 16:39,88.227,40.29
777,4/26/18 16:54,88.18,38.48
778,4/26/18 17:09,88.043,38.305
779,4/26/18 17:24,87.951,35.707
780,4/26/18 17:39,88.09,36.12
781,4/26/18 17:54,87.951,33.537
782,4/26/18 18:09,87.13,30.974
783,4/26/18 18:24,87.449,30.235
784,4/26/18 18:39,87.586,29.211
785,4/26/18 18:54,87.633,28.111
786,4/26/18 19:09,87.633,27.628
787,4/26/18 19:24,87.678,27.354
788,4/26/18 19:39,87.723,27.079
789,4/26/18 19:54,87.678,27.043
790,4/26/18 20:09,87.678,26.904
791,4/26/18 20:24,87.678,26.8
792,4/26/18 20:39,87.723,26.802
793,4/26/18 20:54,87.678,26.766
794,4/26/18 21:09,87.678,27.112
795,4/26/18 21:24,87.678,28.113
796,4/26/18 21:39,87.723,34.544
797,4/26/18 21:54,87.814,45.398
798,4/26/18 22:09,87.814,48.147
799,4/26/18 22:24,87.769,53.671
800,4/26/18 22:39,87.814,56.705
801,4/26/18 22:54,87.769,57.589
802,4/26/18 23:09,87.723,56.697
803,4/26/18 23:24,87.678,56.63
804,4/26/18 23:39,87.723,56.792
805,4/26/18 23:54,87.678,56.757
806,4/27/18 0:09,87.678,56.852
807,4/27/18 0:24,87.678,56.947
808,4/27/18 0:39,87.678,56.408
809,4/27/18 0:54,87.678,56.979
810,4/27/18 1:09,87.633,56.531
811,4/27/18 1:24,87.633,56.213
812,4/27/18 1:39,87.633,56.658
813,4/27/18 1:54,87.633,56.658
814,4/27/18 2:09,87.633,56.848
815,4/27/18 2:24,87.586,56.496
816,4/27/18 2:39,87.586,56.273
817,4/27/18 2:54,87.586,56.781
818,4/27/18 3:09,87.586,57.225
819,4/27/18 3:24,87.586,57.035
820,4/27/18 3:39,87.586,57.415
821,4/27/18 3:54,87.586,57.257
822,4/27/18 4:09,87.541,57.506
823,4/27/18 4:24,87.586,57.573
824,4/27/18 4:39,87.541,57.696
825,4/27/18 4:54,87.586,57.542
826,4/27/18 5:09,87.541,57.316
827,4/27/18 5:24,87.541,57.348
828,4/27/18 5:39,87.541,57.696
829,4/27/18 5:54,87.541,58.044
830,4/27/18 6:09,87.541,58.17
831,4/27/18 6:24,87.541,58.044
832,4/27/18 6:39,87.541,57.475
833,4/27/18 6:54,87.541,57.791
834,4/27/18 7:09,87.541,58.17
835,4/27/18 7:24,87.541,58.707
836,4/27/18 7:39,87.541,57.854
837,4/27/18 7:54,87.496,58.167
838,4/27/18 8:09,87.496,57.724
839,4/27/18 8:24,87.541,58.486
840,4/27/18 8:39,87.541,59.242
841,4/27/18 8:54,87.541,59.022
842,4/27/18 9:09,87.541,59.368
843,4/27/18 9:24,87.586,59.907
844,4/27/18 9:39,88.09,68.87
845,4/27/18 9:54,87.404,63.791
846,4/27/18 10:09,87.496,61.777
847,4/27/18 10:24,87.496,59.396
848,4/27/18 10:39,87.541,58.896
849,4/27/18 10:54,87.586,59.057
850,4/27/18 11:09,87.541,54.709
851,4/27/18 11:24,87.678,55.007
852,4/27/18 11:39,87.039,48.776
853,4/27/18 11:54,87.404,49.711
854,4/27/18 12:09,86.675,40.432
855,4/27/18 12:24,87.633,41.52
856,4/27/18 12:39,87.723,44.075
857,4/27/18 12:54,87.723,43.679
858,4/27/18 13:09,87.267,43.551
859,4/27/18 13:24,86.767,40.903
860,4/27/18 13:39,87.951,41.805
861,4/27/18 13:54,87.906,43.195
862,4/27/18 14:09,87.906,44.581
863,4/27/18 14:24,87.861,47.04
864,4/27/18 14:39,87.861,47.236
865,4/27/18 14:54,87.861,49.452
866,4/27/18 15:09,87.906,51.914
867,4/27/18 15:24,87.861,51.491
868,4/27/18 15:39,87.814,51.617
869,4/27/18 15:54,87.814,52.486
870,4/27/18 16:09,87.769,54.407
871,4/27/18 16:24,87.769,55.556
872,4/27/18 16:39,87.769,56.034
873,4/27/18 16:54,87.814,56.037
874,4/27/18 17:09,87.769,56.828
875,4/27/18 17:24,87.814,56.482
876,4/27/18 17:39,87.769,56.574
877,4/27/18 17:54,87.769,56.764
878,4/27/18 18:09,87.359,44.414
879,4/27/18 18:24,87.633,43.343
880,4/27/18 18:39,87.678,43.379
881,4/27/18 18:54,87.723,45.425
882,4/27/18 19:09,87.723,46.114
883,4/27/18 19:24,87.723,46.867
884,4/27/18 19:39,87.723,49.377
885,4/27/18 19:54,87.723,50.77
886,4/27/18 20:09,87.723,50.706
887,4/27/18 20:24,87.723,51.932
888,4/27/18 20:39,87.723,52.576
889,4/27/18 20:54,87.769,52.225
890,4/27/18 21:09,87.723,51.545
891,4/27/18 21:24,87.723,51.19
892,4/27/18 21:39,87.633,51.635
893,4/27/18 21:54,87.678,51.929
894,4/27/18 22:09,87.678,51.639
895,4/27/18 22:24,87.678,51.864
896,4/27/18 22:39,87.678,51.961
897,4/27/18 22:54,87.633,52.247
898,4/27/18 23:09,87.633,52.955
899,4/27/18 23:24,87.633,52.698
900,4/27/18 23:39,87.633,54.748
901,4/27/18 23:54,87.633,57.988
902,4/28/18 0:09,87.678,58.844
903,4/28/18 0:24,87.633,58.304
904,4/28/18 0:39,87.633,57.925
905,4/28/18 0:54,87.633,57.83
906,4/28/18 1:09,87.633,57.324
907,4/28/18 1:24,87.633,57.261
908,4/28/18 1:39,87.586,57.447
909,4/28/18 1:54,87.633,56.975
910,4/28/18 2:09,87.586,56.94
911,4/28/18 2:24,87.586,57.415
912,4/28/18 2:39,87.633,57.134
913,4/28/18 2:54,87.633,57.451
914,4/28/18 3:09,87.586,57.668
915,4/28/18 3:24,87.586,57.637
916,4/28/18 3:39,87.586,57.732
917,4/28/18 3:54,87.586,57.384
918,4/28/18 4:09,87.586,57.7
919,4/28/18 4:24,87.586,57.162
920,4/28/18 4:39,87.586,56.972
921,4/28/18 4:54,87.586,57.067
922,4/28/18 5:09,87.541,57.031
923,4/28/18 5:24,87.541,57.095
924,4/28/18 5:39,87.541,56.968
925,4/28/18 5:54,87.541,56.904
926,4/28/18 6:09,87.541,56.968
927,4/28/18 6:24,87.541,57.949
928,4/28/18 6:39,87.541,57.475
929,4/28/18 6:54,87.541,57.918
930,4/28/18 7:09,87.541,58.139
931,4/28/18 7:24,87.541,57.949
932,4/28/18 7:39,87.541,58.738
933,4/28/18 7:54,87.541,58.328
934,4/28/18 8:09,87.541,58.423
935,4/28/18 8:24,87.541,58.423
936,4/28/18 8:39,87.541,59.116
937,4/28/18 8:54,87.586,59.498
938,4/28/18 9:09,87.586,59.309
939,4/28/18 9:24,87.586,59.875
940,4/28/18 9:39,87.586,60.221
941,4/28/18 9:54,87.633,59.722
942,4/28/18 10:09,87.633,60.413
943,4/28/18 10:24,87.633,60.099
944,4/28/18 10:39,87.633,59.596
945,4/28/18 10:54,87.633,59.722
946,4/28/18 11:09,87.678,60.166
947,4/28/18 11:24,87.633,59.187
948,4/28/18 11:39,87.633,59.093
949,4/28/18 11:54,87.678,59.474
950,4/28/18 12:09,87.633,59.124
951,4/28/18 12:24,87.633,59.502
952,4/28/18 12:39,87.678,60.166
953,4/28/18 12:54,87.678,59.883
954,4/28/18 13:09,87.633,59.973
955,4/28/18 13:24,87.678,59.506
956,4/28/18 13:39,87.633,59.659
957,4/28/18 13:54,87.678,59.946
958,4/28/18 14:09,87.678,59.694
959,4/28/18 14:24,87.633,59.722
960,4/28/18 14:39,87.678,60.417
961,4/28/18 14:54,87.678,59.537
962,4/28/18 15:09,87.678,60.511
963,4/28/18 15:24,87.678,60.949
964,4/28/18 15:39,87.678,61.387
965,4/28/18 15:54,87.678,60.949
966,4/28/18 16:09,87.678,61.137
967,4/28/18 16:24,87.723,61.235
968,4/28/18 16:39,87.723,61.454
969,4/28/18 16:54,87.723,60.609
970,4/28/18 17:09,87.723,60.828
971,4/28/18 17:24,87.723,60.013
972,4/28/18 17:39,87.723,60.452
973,4/28/18 17:54,87.723,60.013
974,4/28/18 18:09,87.723,60.609
975,4/28/18 18:24,87.723,59.793
976,4/28/18 18:39,87.723,60.264
977,4/28/18 18:54,87.723,59.887
978,4/28/18 19:09,87.723,59.226
979,4/28/18 19:24,87.678,60.04
980,4/28/18 19:39,87.723,60.483
981,4/28/18 19:54,87.678,60.166
982,4/28/18 20:09,87.633,60.036
983,4/28/18 20:24,87.678,60.479
984,4/28/18 20:39,87.678,60.323
985,4/28/18 20:54,87.678,60.103
986,4/28/18 21:09,87.678,60.166
987,4/28/18 21:24,87.633,59.973
988,4/28/18 21:39,87.678,60.228
989,4/28/18 21:54,87.633,60.224
990,4/28/18 22:09,87.586,59.781
991,4/28/18 22:24,87.633,59.565
992,4/28/18 22:39,87.633,59.124
993,4/28/18 22:54,87.586,59.372
994,4/28/18 23:09,87.633,59.345
995,4/28/18 23:24,87.586,59.246
996,4/28/18 23:39,87.586,59.655
997,4/28/18 23:54,87.586,59.089
998,4/29/18 0:09,87.586,59.215
999,4/29/18 0:24,87.586,59.309
1000,4/29/18 0:39,87.541,58.707
1001,4/29/18 0:54,87.541,59.148
1002,4/29/18 1:09,87.541,59.494
1003,4/29/18 1:24,87.541,58.99
1004,4/29/18 1:39,87.586,59.057
1005,4/29/18 1:54,87.541,59.431
1006,4/29/18 2:09,87.541,59.431
1007,4/29/18 2:24,87.541,59.179
1008,4/29/18 2:39,87.541,59.463
1009,4/29/18 2:54,87.496,59.396
1010,4/29/18 3:09,87.541,59.588
1011,4/29/18 3:24,87.541,59.337
1012,4/29/18 3:39,87.496,59.805
1013,4/29/18 3:54,87.496,59.396
1014,4/29/18 4:09,87.496,59.459
1015,4/29/18 4:24,87.496,59.207
1016,4/29/18 4:39,87.496,59.459
1017,4/29/18 4:54,87.496,59.333
1018,4/29/18 5:09,87.496,59.239
1019,4/29/18 5:24,87.496,59.459
1020,4/29/18 5:39,87.496,59.899
1021,4/29/18 5:54,87.496,59.962
1022,4/29/18 6:09,87.496,59.647
1023,4/29/18 6:24,87.496,59.239
1024,4/29/18 6:39,87.496,59.207
1025,4/29/18 6:54,87.496,58.955
1026,4/29/18 7:09,87.449,59.109
1027,4/29/18 7:24,87.449,59.392
1028,4/29/18 7:39,87.449,59.455
1029,4/29/18 7:54,87.449,59.769
1030,4/29/18 8:09,87.449,59.738
1031,4/29/18 8:24,87.496,60.181
1032,4/29/18 8:39,87.449,60.836
1033,4/29/18 8:54,87.496,61.215
1034,4/29/18 9:09,87.496,60.558
1035,4/29/18 9:24,87.496,61.246
1036,4/29/18 9:39,87.541,61.813
1037,4/29/18 9:54,87.541,61.75
1038,4/29/18 10:09,87.541,62
1039,4/29/18 10:24,87.541,62.499
1040,4/29/18 10:39,87.586,62.316
1041,4/29/18 10:54,87.586,61.879
1042,4/29/18 11:09,87.633,62.07
1043,4/29/18 11:24,87.633,61.852
1044,4/29/18 11:39,87.633,62.133
1045,4/29/18 11:54,87.633,62.133
1046,4/29/18 12:09,87.633,61.946
1047,4/29/18 12:24,87.633,62.195
1048,4/29/18 12:39,87.678,62.23
1049,4/29/18 12:54,87.678,61.168
1050,4/29/18 13:09,87.678,61.544
1051,4/29/18 13:24,87.678,61.012
1052,4/29/18 13:39,87.633,61.352
1053,4/29/18 13:54,87.633,60.945
1054,4/29/18 14:09,87.678,61.356
1055,4/29/18 14:24,87.633,61.383
1056,4/29/18 14:39,87.678,60.667
1057,4/29/18 14:54,87.723,61.36
1058,4/29/18 15:09,87.678,61.325
1059,4/29/18 15:24,87.723,60.953
1060,4/29/18 15:39,87.723,61.423
1061,4/29/18 15:54,87.678,61.262
1062,4/29/18 16:09,87.723,60.483
1063,4/29/18 16:24,87.678,60.26
1064,4/29/18 16:39,87.678,59.82
1065,4/29/18 16:54,87.633,58.62
1066,4/29/18 17:09,87.678,59.128
1067,4/29/18 17:24,87.633,58.115
1068,4/29/18 17:39,87.633,58.304
1069,4/29/18 17:54,87.678,58.245
1070,4/29/18 18:09,87.678,58.498
1071,4/29/18 18:24,87.678,57.802
1072,4/29/18 18:39,87.633,59.093
1073,4/29/18 18:54,87.633,58.083
1074,4/29/18 19:09,87.678,58.718
1075,4/29/18 19:24,87.678,58.498
1076,4/29/18 19:39,87.633,58.462
1077,4/29/18 19:54,87.633,59.124
1078,4/29/18 20:09,87.633,58.778
1079,4/29/18 20:24,87.633,58.998
1080,4/29/18 20:39,87.633,58.809
1081,4/29/18 20:54,87.633,58.778
1082,4/29/18 21:09,87.586,59.12
1083,4/29/18 21:24,87.633,58.935
1084,4/29/18 21:39,87.586,59.057
1085,4/29/18 21:54,87.633,58.62
1086,4/29/18 22:09,87.633,58.872
1087,4/29/18 22:24,87.633,59.25
1088,4/29/18 22:39,87.633,59.187
1089,4/29/18 22:54,87.633,58.715
1090,4/29/18 23:09,87.586,58.994
1091,4/29/18 23:24,87.586,58.711
1092,4/29/18 23:39,87.586,58.458
1093,4/29/18 23:54,87.586,58.553
1094,4/30/18 0:09,87.586,59.152
1095,4/30/18 0:24,87.541,58.644
1096,4/30/18 0:39,87.541,58.518
1097,4/30/18 0:54,87.541,58.833
1098,4/30/18 1:09,87.541,58.927
1099,4/30/18 1:24,87.541,58.707
1100,4/30/18 1:39,87.541,58.801
1101,4/30/18 1:54,87.541,58.77
1102,4/30/18 2:09,87.541,58.423
1103,4/30/18 2:24,87.541,58.77
1104,4/30/18 2:39,87.541,58.17
1105,4/30/18 2:54,87.496,58.987
1106,4/30/18 3:09,87.496,58.671
1107,4/30/18 3:24,87.541,58.675
1108,4/30/18 3:39,87.496,59.113
1109,4/30/18 3:54,87.496,58.766
1110,4/30/18 4:09,87.496,59.427
1111,4/30/18 4:24,87.496,58.608
1112,4/30/18 4:39,87.496,59.207
1113,4/30/18 4:54,87.496,58.829
1114,4/30/18 5:09,87.496,59.239
1115,4/30/18 5:24,87.496,59.05
1116,4/30/18 5:39,87.496,58.735
1117,4/30/18 5:54,87.496,59.239
1118,4/30/18 6:09,87.449,58.605
1119,4/30/18 6:24,87.449,59.046
1120,4/30/18 6:39,87.449,59.361
1121,4/30/18 6:54,87.449,58.857
1122,4/30/18 7:09,87.449,59.014
1123,4/30/18 7:24,87.449,58.542
1124,4/30/18 7:39,87.449,58.92
1125,4/30/18 7:54,87.449,58.888
1126,4/30/18 8:09,87.449,59.014
1127,4/30/18 8:24,87.449,58.825
1128,4/30/18 8:39,87.449,59.801
1129,4/30/18 8:54,87.496,60.683
1130,4/30/18 9:09,87.496,60.589
1131,4/30/18 9:24,87.496,59.993
1132,4/30/18 9:39,87.496,60.526
1133,4/30/18 9:54,87.541,60.436
1134,4/30/18 10:09,87.496,60.307
1135,4/30/18 10:24,87.541,60.436
1136,4/30/18 10:39,87.541,61
1137,4/30/18 10:54,87.541,59.997
1138,4/30/18 11:09,87.541,60.937
1139,4/30/18 11:24,87.586,60.722
1140,4/30/18 11:39,87.586,60.973
1141,4/30/18 11:54,87.496,57.882
1142,4/30/18 12:09,87.541,59.053
1143,4/30/18 12:24,87.541,57.063
1144,4/30/18 12:39,87.678,59.223
1145,4/30/18 12:54,87.678,59.914
1146,4/30/18 13:09,87.723,60.859
1147,4/30/18 13:24,87.723,62.079
1148,4/30/18 13:39,87.769,62.145
1149,4/30/18 13:54,87.814,62.024
1150,4/30/18 14:09,87.814,61.931
1151,4/30/18 14:24,87.814,61.868
1152,4/30/18 14:39,87.861,62.059
1153,4/30/18 14:54,87.633,55.099
1154,4/30/18 15:09,87.861,54.574
1155,4/30/18 15:24,87.861,55.213
1156,4/30/18 15:39,87.861,55.531
1157,4/30/18 15:54,87.861,56.168
1158,4/30/18 16:09,87.861,57.343
1159,4/30/18 16:24,87.861,56.962
1160,4/30/18 16:39,87.814,57.497
1161,4/30/18 16:54,87.814,58.919
1162,4/30/18 17:09,87.814,58.256
1163,4/30/18 17:24,87.814,59.234
1164,4/30/18 17:39,87.769,59.765
1165,4/30/18 17:54,87.814,61.149
1166,4/30/18 18:09,87.267,48.207
1167,4/30/18 18:24,87.723,53.218
1168,4/30/18 18:39,87.769,53.093
1169,4/30/18 18:54,87.769,53.414
1170,4/30/18 19:09,87.769,54.151
1171,4/30/18 19:24,87.723,54.435
1172,4/30/18 19:39,87.769,55.492
1173,4/30/18 19:54,87.723,56.316
1174,4/30/18 20:09,87.723,57.173
1175,4/30/18 20:24,87.723,57.585
1176,4/30/18 20:39,87.723,57.775
1177,4/30/18 20:54,87.723,57.236
1178,4/30/18 21:09,87.723,57.49
1179,4/30/18 21:24,87.678,58.245
1180,4/30/18 21:39,87.678,57.961
1181,4/30/18 21:54,87.678,58.498
1182,4/30/18 22:09,87.678,58.718
1183,4/30/18 22:24,87.678,59.694
1184,4/30/18 22:39,87.678,59.002
1185,4/30/18 22:54,87.678,59.411
1186,4/30/18 23:09,87.678,59.663
1187,4/30/18 23:24,87.633,58.778
1188,4/30/18 23:39,87.678,59.065
1189,4/30/18 23:54,87.633,59.124
1190,5/1/18 0:09,87.633,58.494
1191,5/1/18 0:24,87.633,58.304
1192,5/1/18 0:39,87.633,57.641
1193,5/1/18 0:54,87.633,57.767
1194,5/1/18 1:09,87.586,58.048
1195,5/1/18 1:24,87.586,58.237
1196,5/1/18 1:39,87.586,57.732
1197,5/1/18 1:54,87.586,57.668
1198,5/1/18 2:09,87.586,57.225
1199,5/1/18 2:24,87.586,57.763
1200,5/1/18 2:39,87.586,57.795
1201,5/1/18 2:54,87.541,57.538
1202,5/1/18 3:09,87.586,57.51
1203,5/1/18 3:24,87.541,57.728
1204,5/1/18 3:39,87.541,57.854
1205,5/1/18 3:54,87.541,57.949
1206,5/1/18 4:09,87.541,58.518
1207,5/1/18 4:24,87.541,57.411
1208,5/1/18 4:39,87.541,57.854
1209,5/1/18 4:54,87.541,58.675
1210,5/1/18 5:09,87.541,58.644
1211,5/1/18 5:24,87.541,58.328
1212,5/1/18 5:39,87.541,58.738
1213,5/1/18 5:54,87.541,58.36
1214,5/1/18 6:09,87.541,58.675
1215,5/1/18 6:24,87.496,58.388
1216,5/1/18 6:39,87.541,59.085
1217,5/1/18 6:54,87.541,58.896
1218,5/1/18 7:09,87.496,58.955
1219,5/1/18 7:24,87.541,58.707
1220,5/1/18 7:39,87.496,59.207
1221,5/1/18 7:54,87.541,59.274
1222,5/1/18 8:09,87.541,60.06
1223,5/1/18 8:24,87.541,60.562
1224,5/1/18 8:39,87.541,59.997
1225,5/1/18 8:54,87.586,60.91
1226,5/1/18 9:09,87.586,60.847
1227,5/1/18 9:24,87.586,60.754
1228,5/1/18 9:39,87.633,59.973
1229,5/1/18 9:54,87.633,60.224
1230,5/1/18 10:09,87.586,59.781
1231,5/1/18 10:24,87.633,59.313
1232,5/1/18 10:39,87.633,59.785
1233,5/1/18 10:54,87.586,60.973
1234,5/1/18 11:09,87.678,62.043
1235,5/1/18 11:24,87.723,61.673
1236,5/1/18 11:39,87.769,61.833
1237,5/1/18 11:54,87.769,59.01
1238,5/1/18 12:09,87.814,59.517
1239,5/1/18 12:24,87.814,59.643
1240,5/1/18 12:39,87.814,60.02
1241,5/1/18 12:54,87.861,60.464
1242,5/1/18 13:09,87.861,60.432
1243,5/1/18 13:24,87.906,61.845
1244,5/1/18 13:39,87.906,59.494
1245,5/1/18 13:54,87.906,59.714
1246,5/1/18 14:09,87.861,59.017
1247,5/1/18 14:24,87.541,50.692
1248,5/1/18 14:39,87.906,53.361
1249,5/1/18 14:54,87.951,55.092
1250,5/1/18 15:09,87.951,56.652
1251,5/1/18 15:24,87.906,58.611
1252,5/1/18 15:39,87.998,57.956
1253,5/1/18 15:54,87.951,57.35
1254,5/1/18 16:09,87.906,57.346
1255,5/1/18 16:24,87.906,58.643
1256,5/1/18 16:39,87.906,59.462
1257,5/1/18 16:54,87.906,59.84
1258,5/1/18 17:09,87.906,59.714
1259,5/1/18 17:24,87.906,59.494
1260,5/1/18 17:39,87.861,59.93
1261,5/1/18 17:54,87.861,59.93
1262,5/1/18 18:09,87.906,59.777
1263,5/1/18 18:24,87.861,58.986
1264,5/1/18 18:39,87.861,58.418
1265,5/1/18 18:54,87.814,58.761
1266,5/1/18 19:09,87.769,58.221
1267,5/1/18 19:24,87.769,59.293
1268,5/1/18 19:39,87.769,58.663
1269,5/1/18 19:54,87.769,58.694
1270,5/1/18 20:09,87.769,58.947
1271,5/1/18 20:24,87.769,59.451
1272,5/1/18 20:39,87.769,59.23
1273,5/1/18 20:54,87.723,59.918
1274,5/1/18 21:09,87.723,59.856
1275,5/1/18 21:24,87.723,59.856
1276,5/1/18 21:39,87.723,59.195
1277,5/1/18 21:54,87.723,59.667
1278,5/1/18 22:09,87.723,60.138
1279,5/1/18 22:24,87.678,59.411
1280,5/1/18 22:39,87.723,59.824
1281,5/1/18 22:54,87.678,59.285
1282,5/1/18 23:09,87.678,59.034
1283,5/1/18 23:24,87.678,59.065
1284,5/1/18 23:39,87.678,59.537
1285,5/1/18 23:54,87.678,59.474
1286,5/2/18 0:09,87.678,59.82
1287,5/2/18 0:24,87.678,60.04
1288,5/2/18 0:39,87.633,59.722
1289,5/2/18 0:54,87.633,60.162
1290,5/2/18 1:09,87.633,59.848
1291,5/2/18 1:24,87.633,59.628
1292,5/2/18 1:39,87.633,59.722
1293,5/2/18 1:54,87.586,59.561
1294,5/2/18 2:09,87.586,59.875
1295,5/2/18 2:24,87.586,60.221
1296,5/2/18 2:39,87.586,60.283
1297,5/2/18 2:54,87.586,60.095
1298,5/2/18 3:09,87.586,59.969
1299,5/2/18 3:24,87.586,60.064
1300,5/2/18 3:39,87.541,59.84
1301,5/2/18 3:54,87.586,60.189
1302,5/2/18 4:09,87.541,59.714
1303,5/2/18 4:24,87.541,60.122
1304,5/2/18 4:39,87.541,59.934
1305,5/2/18 4:54,87.541,60.248
1306,5/2/18 5:09,87.541,59.934
1307,5/2/18 5:24,87.541,59.777
1308,5/2/18 5:39,87.541,59.714
1309,5/2/18 5:54,87.541,60.122
1310,5/2/18 6:09,87.541,59.305
1311,5/2/18 6:24,87.541,59.808
1312,5/2/18 6:39,87.541,59.808
1313,5/2/18 6:54,87.496,59.679
1314,5/2/18 7:09,87.496,60.589
1315,5/2/18 7:24,87.496,60.84
1316,5/2/18 7:39,87.496,59.962
1317,5/2/18 7:54,87.496,61.027
1318,5/2/18 8:09,87.541,60.875
1319,5/2/18 8:24,87.541,61.906
1320,5/2/18 8:39,87.541,61.438
1321,5/2/18 8:54,87.541,61.407
1322,5/2/18 9:09,87.541,62.031
1323,5/2/18 9:24,87.586,62.129
1324,5/2/18 9:39,87.586,63.063
1325,5/2/18 9:54,87.586,63.156
1326,5/2/18 10:09,87.633,63.471
1327,5/2/18 10:24,87.222,53.533
1328,5/2/18 10:39,85.996,46.881
1329,5/2/18 10:54,86.675,36.583
1330,5/2/18 11:09,87.633,36.095
1331,5/2/18 11:24,87.449,39.376
1332,5/2/18 11:39,87.678,43.445
1333,5/2/18 11:54,87.769,51.097
1334,5/2/18 12:09,87.861,55.213
1335,5/2/18 12:24,87.861,58.387
1336,5/2/18 12:39,87.906,60.217
1337,5/2/18 12:54,87.861,60.997
1338,5/2/18 13:09,87.039,42.677
1339,5/2/18 13:24,87.312,40.769
1340,5/2/18 13:39,87.814,41.465
1341,5/2/18 13:54,87.861,41.8
1342,5/2/18 14:09,87.861,42.231
1343,5/2/18 14:24,87.861,43.787
1344,5/2/18 14:39,87.085,39.422
1345,5/2/18 14:54,87.906,44.417
1346,5/2/18 15:09,87.359,27.824
1347,5/2/18 15:24,87.861,40.535
1348,5/2/18 15:39,87.951,38.937
1349,5/2/18 15:54,87.906,37.928
1350,5/2/18 16:09,87.906,38.331
1351,5/2/18 16:24,87.951,40.274
1352,5/2/18 16:39,87.906,41.902
1353,5/2/18 16:54,87.951,45.341
1354,5/2/18 17:09,87.951,47.733
1355,5/2/18 17:24,87.404,41.871
1356,5/2/18 17:39,87.906,41.736
1357,5/2/18 17:54,87.951,42.137
1358,5/2/18 18:09,87.678,38.854
1359,5/2/18 18:24,87.769,37.282
1360,5/2/18 18:39,87.769,36.474
1361,5/2/18 18:54,87.769,35.731
1362,5/2/18 19:09,87.723,36.336
1363,5/2/18 19:24,87.723,36.168
1364,5/2/18 19:39,87.769,36.642
1365,5/2/18 19:54,87.723,37.178
1366,5/2/18 20:09,87.723,37.515
1367,5/2/18 20:24,87.723,38.253
1368,5/2/18 20:39,87.769,39.261
1369,5/2/18 20:54,87.723,39.258
1370,5/2/18 21:09,87.723,40.794
1371,5/2/18 21:24,87.723,41.725
1372,5/2/18 21:39,87.723,42.852
1373,5/2/18 21:54,87.723,48.108
1374,5/2/18 22:09,87.769,54.311
1375,5/2/18 22:24,87.769,55.174
1376,5/2/18 22:39,87.723,55.552
1377,5/2/18 22:54,87.723,56.507
1378,5/2/18 23:09,87.723,57.521
1379,5/2/18 23:24,87.723,56.856
1380,5/2/18 23:39,87.723,56.284
1381,5/2/18 23:54,87.678,56.567
