time_point,date_time,temp_F,RH
3775,7/9/18 18:03,88.043,42.806
3776,7/9/18 18:18,88.18,46.112
3777,7/9/18 18:33,88.227,47.915
3778,7/9/18 18:48,88.227,48.827
3779,7/9/18 19:03,88.227,49.315
3780,7/9/18 19:18,88.227,49.575
3781,7/9/18 19:33,88.272,50
3782,7/9/18 19:48,88.227,50.224
3783,7/9/18 20:03,88.227,50.936
3784,7/9/18 20:18,88.227,50.872
3785,7/9/18 20:33,88.227,51.001
3786,7/9/18 20:48,88.227,51.324
3787,7/9/18 21:03,88.227,51.905
3788,7/9/18 21:18,88.227,52.034
3789,7/9/18 21:33,88.227,52.871
3790,7/9/18 21:48,88.227,53.225
3791,7/9/18 22:03,88.227,53.77
3792,7/9/18 22:18,88.227,53.706
3793,7/9/18 22:33,88.18,53.51
3794,7/9/18 22:48,88.227,53.898
3795,7/9/18 23:03,88.18,54.151
3796,7/9/18 23:18,88.18,53.959
3797,7/9/18 23:33,88.18,54.023
3798,7/9/18 23:48,88.18,53.959
3799,7/10/18 0:03,88.18,53.703
3800,7/10/18 0:18,88.18,54.023
3801,7/10/18 0:33,88.18,53.542
3802,7/10/18 0:48,88.18,53.767
3803,7/10/18 1:03,88.18,53.799
3804,7/10/18 1:18,88.135,53.635
3805,7/10/18 1:33,88.18,53.767
3806,7/10/18 1:48,88.18,54.087
3807,7/10/18 2:03,88.18,54.023
3808,7/10/18 2:18,88.18,54.119
3809,7/10/18 2:33,88.18,54.439
3810,7/10/18 2:48,88.18,54.279
3811,7/10/18 3:03,88.18,54.407
3812,7/10/18 3:18,88.18,54.279
3813,7/10/18 3:33,88.18,54.247
3814,7/10/18 3:48,88.18,54.567
3815,7/10/18 4:03,88.18,54.119
3816,7/10/18 4:18,88.135,53.923
3817,7/10/18 4:33,88.18,54.279
3818,7/10/18 4:48,88.135,54.148
3819,7/10/18 5:03,88.18,53.959
3820,7/10/18 5:18,88.135,53.955
3821,7/10/18 5:33,88.135,54.084
3822,7/10/18 5:48,88.18,53.895
3823,7/10/18 6:03,88.135,53.635
3824,7/10/18 6:18,88.18,53.863
3825,7/10/18 6:33,88.18,53.831
3826,7/10/18 6:48,88.18,53.959
3827,7/10/18 7:03,88.18,54.631
3828,7/10/18 7:18,88.18,54.151
3829,7/10/18 7:33,88.18,54.375
3830,7/10/18 7:48,88.18,54.727
3831,7/10/18 8:03,88.18,54.823
3832,7/10/18 8:18,88.18,54.087
3833,7/10/18 8:33,88.18,53.927
3834,7/10/18 8:48,88.18,53.703
3835,7/10/18 9:03,88.18,54.087
3836,7/10/18 9:18,87.906,48.61
3837,7/10/18 9:33,88.09,50.117
3838,7/10/18 9:48,88.135,49.601
3839,7/10/18 10:03,87.449,44.914
3840,7/10/18 10:18,88.135,46.601
3841,7/10/18 10:33,88.135,45.583
3842,7/10/18 10:48,88.272,47.264
3843,7/10/18 11:03,88.363,48.87
3844,7/10/18 11:18,88.363,48.707
3845,7/10/18 11:33,87.723,36.943
3846,7/10/18 11:48,87.678,39.59
3847,7/10/18 12:03,88.135,40.418
3848,7/10/18 12:18,88.272,42.489
3849,7/10/18 12:33,88.363,46.911
3850,7/10/18 12:48,88.41,48.775
3851,7/10/18 13:03,88.455,49.136
3852,7/10/18 13:18,88.455,49.494
3853,7/10/18 13:33,88.502,50.568
3854,7/10/18 13:48,88.318,51.04
3855,7/10/18 14:03,88.455,52.374
3856,7/10/18 14:18,88.455,52.502
3857,7/10/18 14:33,88.455,52.824
3858,7/10/18 14:48,87.906,48.837
3859,7/10/18 15:03,87.633,45.813
3860,7/10/18 15:18,88.09,47.154
3861,7/10/18 15:33,87.312,44.345
3862,7/10/18 15:48,87.861,43.026
3863,7/10/18 16:03,88.043,42.839
3864,7/10/18 16:18,87.861,38.999
3865,7/10/18 16:33,88.043,38.036
3866,7/10/18 16:48,87.998,35.574
3867,7/10/18 17:03,88.09,36.356
3868,7/10/18 17:18,88.09,35.782
3869,7/10/18 17:33,88.09,40.215
3870,7/10/18 17:48,88.09,42.444
3871,7/10/18 18:03,88.135,46.469
3872,7/10/18 18:18,88.18,47.552
3873,7/10/18 18:33,88.18,48.857
3874,7/10/18 18:48,88.18,49.994
3875,7/10/18 19:03,88.18,51.095
3876,7/10/18 19:18,88.18,51.353
3877,7/10/18 19:33,88.18,51.127
3878,7/10/18 19:48,88.18,51.192
3879,7/10/18 20:03,88.18,51.256
3880,7/10/18 20:18,88.18,50.901
3881,7/10/18 20:33,88.18,50.286
3882,7/10/18 20:48,88.18,50.383
3883,7/10/18 21:03,88.18,50.35
3884,7/10/18 21:18,88.135,49.699
3885,7/10/18 21:33,88.135,50.218
3886,7/10/18 21:48,88.135,50.25
3887,7/10/18 22:03,88.135,50.38
3888,7/10/18 22:18,88.18,50.383
3889,7/10/18 22:33,88.135,50.444
3890,7/10/18 22:48,88.135,50.671
3891,7/10/18 23:03,88.135,50.477
3892,7/10/18 23:18,88.135,50.315
3893,7/10/18 23:33,88.135,50.38
3894,7/10/18 23:48,88.135,50.574
3895,7/11/18 0:03,88.135,50.606
3896,7/11/18 0:18,88.135,50.671
3897,7/11/18 0:33,88.135,50.865
3898,7/11/18 0:48,88.135,50.703
3899,7/11/18 1:03,88.135,50.865
3900,7/11/18 1:18,88.135,50.833
3901,7/11/18 1:33,88.135,50.833
3902,7/11/18 1:48,88.135,50.671
3903,7/11/18 2:03,88.135,50.736
3904,7/11/18 2:18,88.135,50.574
3905,7/11/18 2:33,88.135,50.671
3906,7/11/18 2:48,88.135,50.962
3907,7/11/18 3:03,88.135,50.671
3908,7/11/18 3:18,88.135,50.897
3909,7/11/18 3:33,88.135,51.188
3910,7/11/18 3:48,88.135,51.059
3911,7/11/18 4:03,88.135,51.059
3912,7/11/18 4:18,88.135,50.865
3913,7/11/18 4:33,88.135,50.865
3914,7/11/18 4:48,88.135,51.124
3915,7/11/18 5:03,88.09,51.12
3916,7/11/18 5:18,88.09,51.185
3917,7/11/18 5:33,88.135,50.93
3918,7/11/18 5:48,88.135,50.218
3919,7/11/18 6:03,88.09,50.149
3920,7/11/18 6:18,88.09,50.02
3921,7/11/18 6:33,88.135,49.828
3922,7/11/18 6:48,88.09,50.279
3923,7/11/18 7:03,88.135,50.38
3924,7/11/18 7:18,88.135,50.574
3925,7/11/18 7:33,88.135,50.153
3926,7/11/18 7:48,88.135,50.671
3927,7/11/18 8:03,88.135,50.38
3928,7/11/18 8:18,88.135,50.703
3929,7/11/18 8:33,88.135,50.541
3930,7/11/18 8:48,88.135,50.736
3931,7/11/18 9:03,88.135,51.059
3932,7/11/18 9:18,88.135,50.541
3933,7/11/18 9:33,88.135,50.962
3934,7/11/18 9:48,88.135,51.027
3935,7/11/18 10:03,88.135,50.93
3936,7/11/18 10:18,88.135,51.156
3937,7/11/18 10:33,88.135,51.091
3938,7/11/18 10:48,88.135,51.124
3939,7/11/18 11:03,88.18,51.095
3940,7/11/18 11:18,88.135,51.285
3941,7/11/18 11:33,88.135,51.253
3942,7/11/18 11:48,88.18,51.224
3943,7/11/18 12:03,88.18,50.998
3944,7/11/18 12:18,88.18,51.256
3945,7/11/18 12:33,88.18,51.353
3946,7/11/18 12:48,88.18,51.256
3947,7/11/18 13:03,88.18,51.547
3948,7/11/18 13:18,88.227,51.292
3949,7/11/18 13:33,88.18,51.289
3950,7/11/18 13:48,88.227,51.066
3951,7/11/18 14:03,88.18,51.676
3952,7/11/18 14:18,88.227,52.034
3953,7/11/18 14:33,88.18,50.804
3954,7/11/18 14:48,88.043,46.562
3955,7/11/18 15:03,88.135,45.846
3956,7/11/18 15:18,88.135,44.893
3957,7/11/18 15:33,87.678,40.691
3958,7/11/18 15:48,88.18,38.346
3959,7/11/18 16:03,88.272,37.04
3960,7/11/18 16:18,82.407,32.99
3961,7/11/18 16:33,86.403,43.76
3962,7/11/18 16:48,87.678,49.309
3963,7/11/18 17:03,87.861,45.697
3964,7/11/18 17:18,87.906,43.624
3965,7/11/18 17:33,87.998,43.2
3966,7/11/18 17:48,88.043,42.375
3967,7/11/18 18:03,88.043,42.176
3968,7/11/18 18:18,88.09,42.676
3969,7/11/18 18:33,88.09,42.941
3970,7/11/18 18:48,88.09,43.008
3971,7/11/18 19:03,88.09,43.504
3972,7/11/18 19:18,88.09,43.504
3973,7/11/18 19:33,88.043,43.369
3974,7/11/18 19:48,88.043,43.468
3975,7/11/18 20:03,88.043,43.798
3976,7/11/18 20:18,88.043,44.524
3977,7/11/18 20:33,88.043,46.168
3978,7/11/18 20:48,88.043,47.38
3979,7/11/18 21:03,88.09,48.72
3980,7/11/18 21:18,88.09,50.441
3981,7/11/18 21:33,88.09,51.959
3982,7/11/18 21:48,88.09,53.054
3983,7/11/18 22:03,88.09,52.925
3984,7/11/18 22:18,88.043,53.018
3985,7/11/18 22:33,88.043,52.6
3986,7/11/18 22:48,88.043,52.504
3987,7/11/18 23:03,88.043,52.664
3988,7/11/18 23:18,88.043,52.954
3989,7/11/18 23:33,88.043,52.761
3990,7/11/18 23:48,88.043,52.664
3991,7/12/18 0:03,88.043,52.889
3992,7/12/18 0:18,88.043,52.471
3993,7/12/18 0:33,88.043,52.857
3994,7/12/18 0:48,88.043,52.6
3995,7/12/18 1:03,88.043,52.568
3996,7/12/18 1:18,88.043,52.664
3997,7/12/18 1:33,88.043,52.407
3998,7/12/18 1:48,88.043,52.697
3999,7/12/18 2:03,88.043,52.825
4000,7/12/18 2:18,88.043,52.729
4001,7/12/18 2:33,88.043,52.986
4002,7/12/18 2:48,88.043,52.568
4003,7/12/18 3:03,87.998,52.049
4004,7/12/18 3:18,88.043,51.505
4005,7/12/18 3:33,87.998,51.146
4006,7/12/18 3:48,88.043,51.117
4007,7/12/18 4:03,87.998,51.049
4008,7/12/18 4:18,88.043,51.117
4009,7/12/18 4:33,88.043,51.117
4010,7/12/18 4:48,87.998,51.791
4011,7/12/18 5:03,88.043,52.053
4012,7/12/18 5:18,88.043,52.021
4013,7/12/18 5:33,88.043,52.793
4014,7/12/18 5:48,88.043,52.922
4015,7/12/18 6:03,87.998,52.725
4016,7/12/18 6:18,88.043,52.504
4017,7/12/18 6:33,88.043,52.825
4018,7/12/18 6:48,87.998,52.822
4019,7/12/18 7:03,87.998,52.822
4020,7/12/18 7:18,87.998,53.528
4021,7/12/18 7:33,88.043,53.307
4022,7/12/18 7:48,88.043,53.596
4023,7/12/18 8:03,88.043,54.108
4024,7/12/18 8:18,88.043,54.428
4025,7/12/18 8:33,88.09,54.752
4026,7/12/18 8:48,88.09,54.688
4027,7/12/18 9:03,88.043,54.812
4028,7/12/18 9:18,88.043,54.492
4029,7/12/18 9:33,88.09,54.624
4030,7/12/18 9:48,88.09,54.784
4031,7/12/18 10:03,88.09,54.656
4032,7/12/18 10:18,88.09,54.592
4033,7/12/18 10:33,88.09,54.784
4034,7/12/18 10:48,88.135,55.075
4035,7/12/18 11:03,88.135,55.521
4036,7/12/18 11:18,88.18,55.015
4037,7/12/18 11:33,88.18,55.206
4038,7/12/18 11:48,88.18,55.206
4039,7/12/18 12:03,88.18,54.855
4040,7/12/18 12:18,88.18,54.791
4041,7/12/18 12:33,88.18,54.919
4042,7/12/18 12:48,88.18,54.087
4043,7/12/18 13:03,88.227,56.929
4044,7/12/18 13:18,88.227,56.96
4045,7/12/18 13:33,88.272,56.456
4046,7/12/18 13:48,88.227,55.561
4047,7/12/18 14:03,88.227,55.018
4048,7/12/18 14:18,88.227,53.802
4049,7/12/18 14:33,88.135,54.723
4050,7/12/18 14:48,88.272,55.756
4051,7/12/18 15:03,88.272,53.806
4052,7/12/18 15:18,88.227,54.059
4053,7/12/18 15:33,88.227,53.064
4054,7/12/18 15:48,88.227,52.839
4055,7/12/18 16:03,88.18,51.708
4056,7/12/18 16:18,88.18,51.708
4057,7/12/18 16:33,88.18,50.48
4058,7/12/18 16:48,88.18,49.702
4059,7/12/18 17:03,88.18,49.377
4060,7/12/18 17:18,88.18,48.727
4061,7/12/18 17:33,88.135,48.398
4062,7/12/18 17:48,87.723,42.786
4063,7/12/18 18:03,87.951,42.933
4064,7/12/18 18:18,88.09,47.807
4065,7/12/18 18:33,88.09,52.475
4066,7/12/18 18:48,88.135,55.49
4067,7/12/18 19:03,88.135,55.713
4068,7/12/18 19:18,88.135,55.362
4069,7/12/18 19:33,88.135,54.659
4070,7/12/18 19:48,88.135,54.468
4071,7/12/18 20:03,88.135,54.596
4072,7/12/18 20:18,88.135,54.308
4073,7/12/18 20:33,88.09,54.208
4074,7/12/18 20:48,88.135,54.596
4075,7/12/18 21:03,88.135,54.819
4076,7/12/18 21:18,88.09,54.464
4077,7/12/18 21:33,88.135,54.596
4078,7/12/18 21:48,88.135,54.596
4079,7/12/18 22:03,88.135,54.404
4080,7/12/18 22:18,88.135,54.276
4081,7/12/18 22:33,88.135,53.699
4082,7/12/18 22:48,88.09,53.792
4083,7/12/18 23:03,88.09,54.336
4084,7/12/18 23:18,88.09,54.176
4085,7/12/18 23:33,88.09,54.336
4086,7/12/18 23:48,88.09,53.439
4087,7/13/18 0:03,88.09,52.796
4088,7/13/18 0:18,88.09,52.571
4089,7/13/18 0:33,88.09,52.024
4090,7/13/18 0:48,88.09,52.378
4091,7/13/18 1:03,88.09,52.829
4092,7/13/18 1:18,88.09,52.925
4093,7/13/18 1:33,88.09,53.054
4094,7/13/18 1:48,88.135,53.442
4095,7/13/18 2:03,88.09,53.439
4096,7/13/18 2:18,88.09,53.182
4097,7/13/18 2:33,88.09,53.15
4098,7/13/18 2:48,88.09,53.15
4099,7/13/18 3:03,88.09,53.567
4100,7/13/18 3:18,88.09,53.856
4101,7/13/18 3:33,88.09,53.439
4102,7/13/18 3:48,88.09,54.08
4103,7/13/18 4:03,88.09,54.016
4104,7/13/18 4:18,88.09,53.952
4105,7/13/18 4:33,88.09,53.246
4106,7/13/18 4:48,88.09,53.439
4107,7/13/18 5:03,88.09,53.343
4108,7/13/18 5:18,88.09,53.246
4109,7/13/18 5:33,88.09,53.695
4110,7/13/18 5:48,88.09,53.695
4111,7/13/18 6:03,88.09,53.407
4112,7/13/18 6:18,88.09,53.695
4113,7/13/18 6:33,88.09,54.016
4114,7/13/18 6:48,88.09,54.528
4115,7/13/18 7:03,88.09,54.528
4116,7/13/18 7:18,88.135,54.148
4117,7/13/18 7:33,88.09,54.464
4118,7/13/18 7:48,88.135,54.34
4119,7/13/18 8:03,88.09,53.984
4120,7/13/18 8:18,88.09,54.336
4121,7/13/18 8:33,88.09,54.272
4122,7/13/18 8:48,88.09,54.08
4123,7/13/18 9:03,88.09,54.176
4124,7/13/18 9:18,88.09,53.728
4125,7/13/18 9:33,88.09,53.535
4126,7/13/18 9:48,88.09,52.861
4127,7/13/18 10:03,88.09,53.15
4128,7/13/18 10:18,88.135,52.671
4129,7/13/18 10:33,88.135,52.446
4130,7/13/18 10:48,88.135,52.575
4131,7/13/18 11:03,88.18,52.643
4132,7/13/18 11:18,88.18,53.189
4133,7/13/18 11:33,88.135,52.832
4134,7/13/18 11:48,88.135,52.639
4135,7/13/18 12:03,88.135,52.446
4136,7/13/18 12:18,88.18,52.353
4137,7/13/18 12:33,88.135,52.156
4138,7/13/18 12:48,88.135,51.544
4139,7/13/18 13:03,88.09,51.346
4140,7/13/18 13:18,88.09,50.991
4141,7/13/18 13:33,88.043,50.923
4142,7/13/18 13:48,88.09,50.894
4143,7/13/18 14:03,88.09,50.797
4144,7/13/18 14:18,88.09,50.7
4145,7/13/18 14:33,88.043,50.535
4146,7/13/18 14:48,88.09,51.346
4147,7/13/18 15:03,88.09,51.217
4148,7/13/18 15:18,87.449,47.47
4149,7/13/18 15:33,87.998,48.421
4150,7/13/18 15:48,88.09,47.807
4151,7/13/18 16:03,88.043,45.544
4152,7/13/18 16:18,88.09,44.857
4153,7/13/18 16:33,87.998,41.409
4154,7/13/18 16:48,88.043,40.012
4155,7/13/18 17:03,88.09,39.179
4156,7/13/18 17:18,88.09,39.212
4157,7/13/18 17:33,88.09,39.547
4158,7/13/18 17:48,88.09,39.681
4159,7/13/18 18:03,88.09,40.349
4160,7/13/18 18:18,88.09,41.681
4161,7/13/18 18:33,88.09,42.974
4162,7/13/18 18:48,88.09,43.405
4163,7/13/18 19:03,88.043,44.952
4164,7/13/18 19:18,88.043,47.02
4165,7/13/18 19:33,88.043,48.782
4166,7/13/18 19:48,88.043,51.214
4167,7/13/18 20:03,88.043,52.117
4168,7/13/18 20:18,88.043,52.31
4169,7/13/18 20:33,88.043,52.6
4170,7/13/18 20:48,87.998,52.854
4171,7/13/18 21:03,87.998,53.015
4172,7/13/18 21:18,87.998,53.368
4173,7/13/18 21:33,87.998,54.169
4174,7/13/18 21:48,87.998,54.713
4175,7/13/18 22:03,87.998,55.128
4176,7/13/18 22:18,87.998,55.447
4177,7/13/18 22:33,87.998,55.255
4178,7/13/18 22:48,87.998,55.67
4179,7/13/18 23:03,87.998,55.511
4180,7/13/18 23:18,87.998,55.861
4181,7/13/18 23:33,87.998,55.893
4182,7/13/18 23:48,87.998,55.893
4183,7/14/18 0:03,87.951,56.016
4184,7/14/18 0:18,87.998,55.956
4185,7/14/18 0:33,87.998,56.179
4186,7/14/18 0:48,87.951,56.43
4187,7/14/18 1:03,87.998,56.402
4188,7/14/18 1:18,87.998,56.656
4189,7/14/18 1:33,87.951,56.652
4190,7/14/18 1:48,87.951,56.08
4191,7/14/18 2:03,87.998,55.351
4192,7/14/18 2:18,87.951,55.124
4193,7/14/18 2:33,87.951,55.379
4194,7/14/18 2:48,87.998,55.861
4195,7/14/18 3:03,87.951,56.493
4196,7/14/18 3:18,87.951,57.065
4197,7/14/18 3:33,87.951,56.779
4198,7/14/18 3:48,87.951,56.684
4199,7/14/18 4:03,87.951,56.525
4200,7/14/18 4:18,87.951,56.207
4201,7/14/18 4:33,87.998,56.084
4202,7/14/18 4:48,87.951,55.794
4203,7/14/18 5:03,87.951,55.762
4204,7/14/18 5:18,87.951,55.411
4205,7/14/18 5:33,87.951,55.284
4206,7/14/18 5:48,87.951,55.666
4207,7/14/18 6:03,87.951,55.22
4208,7/14/18 6:18,87.951,55.347
4209,7/14/18 6:33,87.951,55.889
4210,7/14/18 6:48,87.951,55.794
4211,7/14/18 7:03,87.951,55.921
4212,7/14/18 7:18,87.951,55.794
4213,7/14/18 7:33,87.951,55.921
4214,7/14/18 7:48,87.951,56.271
4215,7/14/18 8:03,87.951,56.557
4216,7/14/18 8:18,87.951,55.857
4217,7/14/18 8:33,87.951,56.493
4218,7/14/18 8:48,87.998,56.624
4219,7/14/18 9:03,87.998,56.243
4220,7/14/18 9:18,87.998,56.243
4221,7/14/18 9:33,87.998,56.052
4222,7/14/18 9:48,87.951,56.016
4223,7/14/18 10:03,87.998,56.179
4224,7/14/18 10:18,87.998,56.179
4225,7/14/18 10:33,87.998,56.116
4226,7/14/18 10:48,87.998,56.243
4227,7/14/18 11:03,87.998,56.211
4228,7/14/18 11:18,87.998,56.751
4229,7/14/18 11:33,87.998,56.465
4230,7/14/18 11:48,87.998,56.815
4231,7/14/18 12:03,87.998,56.815
4232,7/14/18 12:18,88.043,56.564
4233,7/14/18 12:33,88.043,56.914
4234,7/14/18 12:48,88.043,56.818
4235,7/14/18 13:03,88.043,56.882
4236,7/14/18 13:18,88.043,56.66
4237,7/14/18 13:33,88.043,56.787
4238,7/14/18 13:48,88.043,56.533
4239,7/14/18 14:03,88.043,56.501
4240,7/14/18 14:18,88.09,56.505
4241,7/14/18 14:33,88.09,56.218
4242,7/14/18 14:48,88.043,55.992
4243,7/14/18 15:03,88.043,55.482
4244,7/14/18 15:18,88.043,55.865
4245,7/14/18 15:33,88.043,55.291
4246,7/14/18 15:48,88.043,55.45
4247,7/14/18 16:03,88.043,55.546
4248,7/14/18 16:18,88.043,55.928
4249,7/14/18 16:33,88.043,55.769
4250,7/14/18 16:48,88.043,55.896
4251,7/14/18 17:03,88.043,56.278
4252,7/14/18 17:18,88.043,56.564
4253,7/14/18 17:33,88.043,56.501
4254,7/14/18 17:48,88.043,56.056
4255,7/14/18 18:03,88.043,55.992
4256,7/14/18 18:18,88.043,55.61
4257,7/14/18 18:33,88.043,55.642
4258,7/14/18 18:48,87.998,55.351
4259,7/14/18 19:03,87.998,55.606
4260,7/14/18 19:18,87.998,55.479
4261,7/14/18 19:33,87.998,55.67
4262,7/14/18 19:48,87.998,56.084
4263,7/14/18 20:03,87.998,56.465
4264,7/14/18 20:18,87.998,56.434
4265,7/14/18 20:33,87.998,56.497
4266,7/14/18 20:48,87.998,56.878
4267,7/14/18 21:03,87.998,56.751
4268,7/14/18 21:18,88.043,56.818
4269,7/14/18 21:33,87.998,56.878
4270,7/14/18 21:48,87.998,56.815
4271,7/14/18 22:03,87.998,56.656
4272,7/14/18 22:18,87.998,56.688
4273,7/14/18 22:33,87.998,56.529
4274,7/14/18 22:48,87.998,56.497
4275,7/14/18 23:03,87.998,56.306
4276,7/14/18 23:18,87.998,56.02
4277,7/14/18 23:33,87.951,55.921
4278,7/14/18 23:48,87.998,56.052
4279,7/15/18 0:03,87.951,56.271
4280,7/15/18 0:18,87.998,56.688
4281,7/15/18 0:33,87.951,56.811
4282,7/15/18 0:48,87.998,56.688
4283,7/15/18 1:03,87.951,56.589
4284,7/15/18 1:18,87.998,56.465
4285,7/15/18 1:33,87.951,56.779
4286,7/15/18 1:48,87.951,56.621
4287,7/15/18 2:03,87.998,56.624
4288,7/15/18 2:18,87.951,56.875
4289,7/15/18 2:33,87.951,56.843
4290,7/15/18 2:48,87.951,56.811
4291,7/15/18 3:03,87.951,56.97
4292,7/15/18 3:18,87.951,57.065
4293,7/15/18 3:33,87.998,56.942
4294,7/15/18 3:48,87.951,56.716
4295,7/15/18 4:03,87.951,56.557
4296,7/15/18 4:18,87.951,56.843
4297,7/15/18 4:33,87.951,56.684
4298,7/15/18 4:48,87.951,56.97
4299,7/15/18 5:03,87.998,56.942
4300,7/15/18 5:18,87.951,56.906
4301,7/15/18 5:33,87.951,56.462
4302,7/15/18 5:48,87.951,56.938
4303,7/15/18 6:03,87.951,57.097
4304,7/15/18 6:18,87.951,56.938
4305,7/15/18 6:33,87.951,57.001
4306,7/15/18 6:48,87.951,56.906
4307,7/15/18 7:03,87.951,56.589
4308,7/15/18 7:18,87.951,55.921
4309,7/15/18 7:33,87.951,56.016
4310,7/15/18 7:48,87.951,56.016
4311,7/15/18 8:03,87.951,56.716
4312,7/15/18 8:18,87.951,56.938
4313,7/15/18 8:33,87.998,56.878
4314,7/15/18 8:48,87.951,56.843
4315,7/15/18 9:03,87.951,55.857
4316,7/15/18 9:18,87.951,55.602
4317,7/15/18 9:33,87.951,55.73
4318,7/15/18 9:48,87.951,55.985
4319,7/15/18 10:03,87.951,55.857
4320,7/15/18 10:18,87.951,56.176
4321,7/15/18 10:33,87.998,57.1
4322,7/15/18 10:48,87.951,57.699
4323,7/15/18 11:03,87.951,57.92
4324,7/15/18 11:18,87.998,57.766
4325,7/15/18 11:33,87.998,57.924
4326,7/15/18 11:48,87.998,57.322
4327,7/15/18 12:03,87.998,57.259
4328,7/15/18 12:18,87.998,57.291
4329,7/15/18 12:33,87.998,57.132
4330,7/15/18 12:48,87.998,57.227
4331,7/15/18 13:03,88.043,57.136
4332,7/15/18 13:18,88.043,57.041
4333,7/15/18 13:33,87.998,56.815
4334,7/15/18 13:48,88.043,56.691
4335,7/15/18 14:03,88.043,56.945
4336,7/15/18 14:18,88.043,57.072
4337,7/15/18 14:33,88.043,57.041
4338,7/15/18 14:48,88.043,57.263
4339,7/15/18 15:03,88.043,57.231
4340,7/15/18 15:18,88.043,57.263
4341,7/15/18 15:33,88.043,57.136
4342,7/15/18 15:48,88.043,56.914
4343,7/15/18 16:03,88.043,56.882
4344,7/15/18 16:18,88.043,56.691
4345,7/15/18 16:33,88.043,56.564
4346,7/15/18 16:48,88.043,56.342
4347,7/15/18 17:03,88.043,56.151
4348,7/15/18 17:18,88.043,56.087
4349,7/15/18 17:33,87.998,55.861
4350,7/15/18 17:48,88.043,55.546
4351,7/15/18 18:03,87.998,55.574
4352,7/15/18 18:18,87.998,55.797
4353,7/15/18 18:33,87.998,55.479
4354,7/15/18 18:48,87.998,55.797
4355,7/15/18 19:03,87.998,55.702
4356,7/15/18 19:18,87.998,55.861
4357,7/15/18 19:33,87.998,56.084
4358,7/15/18 19:48,87.998,56.147
4359,7/15/18 20:03,87.998,56.751
4360,7/15/18 20:18,87.998,56.497
4361,7/15/18 20:33,87.998,56.751
4362,7/15/18 20:48,87.951,56.938
4363,7/15/18 21:03,87.998,56.878
4364,7/15/18 21:18,87.951,56.652
4365,7/15/18 21:33,87.998,56.72
4366,7/15/18 21:48,87.998,56.624
4367,7/15/18 22:03,87.998,56.465
4368,7/15/18 22:18,87.951,56.303
4369,7/15/18 22:33,87.998,56.02
4370,7/15/18 22:48,87.951,56.271
4371,7/15/18 23:03,87.951,56.016
4372,7/15/18 23:18,87.951,56.493
4373,7/15/18 23:33,87.951,56.875
4374,7/15/18 23:48,87.951,57.097
4375,7/16/18 0:03,87.951,57.255
4376,7/16/18 0:18,87.951,57.16
4377,7/16/18 0:33,87.951,56.652
4378,7/16/18 0:48,87.951,56.493
4379,7/16/18 1:03,87.951,56.08
4380,7/16/18 1:18,87.951,56.589
4381,7/16/18 1:33,87.951,56.176
4382,7/16/18 1:48,87.951,56.271
4383,7/16/18 2:03,87.951,56.207
4384,7/16/18 2:18,87.951,56.398
4385,7/16/18 2:33,87.951,56.016
4386,7/16/18 2:48,87.951,56.144
4387,7/16/18 3:03,87.951,55.921
4388,7/16/18 3:18,87.951,56.621
4389,7/16/18 3:33,87.951,56.843
4390,7/16/18 3:48,87.951,57.16
4391,7/16/18 4:03,87.951,57.001
4392,7/16/18 4:18,87.951,56.652
4393,7/16/18 4:33,87.951,56.589
4394,7/16/18 4:48,87.951,56.366
4395,7/16/18 5:03,87.951,56.144
4396,7/16/18 5:18,87.906,56.045
4397,7/16/18 5:33,87.951,55.985
4398,7/16/18 5:48,87.951,55.953
4399,7/16/18 6:03,87.906,55.79
4400,7/16/18 6:18,87.951,56.335
4401,7/16/18 6:33,87.951,56.716
4402,7/16/18 6:48,87.951,56.652
4403,7/16/18 7:03,87.951,56.366
4404,7/16/18 7:18,87.951,56.08
4405,7/16/18 7:33,87.951,56.271
4406,7/16/18 7:48,87.906,56.204
4407,7/16/18 8:03,87.951,56.557
4408,7/16/18 8:18,87.906,56.585
4409,7/16/18 8:33,87.951,56.843
4410,7/16/18 8:48,87.951,57.255
4411,7/16/18 9:03,87.951,57.382
4412,7/16/18 9:18,87.951,57.16
4413,7/16/18 9:33,87.951,56.557
4414,7/16/18 9:48,87.951,56.112
4415,7/16/18 10:03,87.951,56.016
4416,7/16/18 10:18,87.998,56.338
4417,7/16/18 10:33,87.951,55.762
4418,7/16/18 10:48,86.857,40.476
4419,7/16/18 11:03,84.105,51.822
4420,7/16/18 11:18,85.048,56.67
4421,7/16/18 11:33,87.678,56.567
4422,7/16/18 11:48,88.363,56.94
4423,7/16/18 12:03,88.502,56.188
4424,7/16/18 12:18,87.723,49.766
4425,7/16/18 12:33,88.227,53.096
4426,7/16/18 12:48,88.502,51.312
4427,7/16/18 13:03,88.594,50.186
4428,7/16/18 13:18,88.639,50.61
4429,7/16/18 13:33,88.731,50.358
4430,7/16/18 13:48,88.777,50.329
4431,7/16/18 14:03,88.777,50.329
4432,7/16/18 14:18,88.822,50.721
4433,7/16/18 14:33,88.822,51.045
4434,7/16/18 14:48,88.822,51.174
4435,7/16/18 15:03,88.822,51.012
4436,7/16/18 15:18,88.869,51.404
4437,7/16/18 15:33,88.686,49.77
4438,7/16/18 15:48,88.822,50.851
4439,7/16/18 16:03,88.822,51.53
4440,7/16/18 16:18,88.822,51.95
